mean_fit_time,mean_score_time,mean_test_score,param_SVMP__C,param_SVMP__cache_size,param_SVMP__class_weight,param_SVMP__coef0,param_SVMP__degree,param_SVMP__gamma,param_SVMP__kernel,param_SVMP__max_iter,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,std_fit_time,std_score_time,std_test_score
0.378333369891,0.0540000200272,0.116174875244,0.10000000000000001,8000,,1,3,1.0000000000000001e-09,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 1.0000000000000001e-09, 'SVMP__class_weight': None}",185,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0130340815825,0.00310909271502,0.0358097580981
0.398166616758,0.0490000247955,0.116174875244,0.10000000000000001,8000,,1,3,1.2915496650148827e-08,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 1.2915496650148827e-08, 'SVMP__class_weight': None}",185,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0246536685381,0.00420319964886,0.0358097580981
0.391166607539,0.0435000260671,0.116174875244,0.10000000000000001,8000,,1,3,1.6681005372000591e-07,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 1.6681005372000591e-07, 'SVMP__class_weight': None}",185,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0135943038965,0.0136717530223,0.0358097580981
0.39633333683,0.0411667029063,0.116174875244,0.10000000000000001,8000,,1,3,2.1544346900318865e-06,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 2.1544346900318865e-06, 'SVMP__class_weight': None}",185,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0223208889286,0.0140879981316,0.0358097580981
0.393166661263,0.0446666479111,0.116174875244,0.10000000000000001,8000,,1,3,2.782559402207126e-05,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 2.782559402207126e-05, 'SVMP__class_weight': None}",185,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0214664578636,0.0169082974057,0.0358097580981
0.38650004069,0.0461666981379,0.117758388522,0.10000000000000001,8000,,1,3,0.00035938136638046257,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 0.00035938136638046257, 'SVMP__class_weight': None}",182,0.195454545455,0.1,0.1,0.109523809524,0.1,0.1,0.015628495764,0.0097538974454,0.0352659337058
0.298166592916,0.0388333797455,0.940672146664,0.10000000000000001,8000,,1,3,0.0046415888336127824,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 0.0046415888336127824, 'SVMP__class_weight': None}",142,0.951310093415,0.972009569378,0.918366370472,0.951075415812,0.905783777626,0.94492481203,0.0205135536362,0.0130819146998,0.0221120550672
0.697499950727,0.0241666634878,0.985726196231,0.10000000000000001,8000,,1,3,0.059948425031894209,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 0.059948425031894209, 'SVMP__class_weight': None}",1,0.995238095238,0.977272727273,0.985213032581,0.980909090909,0.980476190476,0.995238095238,0.0252107673942,0.012508861148,0.00711305413526
0.79283340772,0.0179999669393,0.980142423209,0.10000000000000001,8000,,1,3,0.77426368268112777,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 0.77426368268112777, 'SVMP__class_weight': None}",11,0.990238095238,0.967510822511,0.971406926407,0.980909090909,0.980476190476,0.990476190476,0.034662229355,0.0121381442738,0.00863017521145
0.772833347321,0.0123333136241,0.979358243189,0.10000000000000001,8000,,1,3,10.0,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 3, 'SVMP__gamma': 10.0, 'SVMP__class_weight': None}",21,0.990238095238,0.967510822511,0.971406926407,0.980909090909,0.975714285714,0.990476190476,0.0223115957335,0.000745444142657,0.00877927725983
