mean_fit_time,mean_score_time,mean_test_score,param_SVMR__C,param_SVMR__cache_size,param_SVMR__class_weight,param_SVMR__gamma,param_SVMR__kernel,param_SVMR__max_iter,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,std_fit_time,std_score_time,std_test_score
1.30449998379,0.069000005722,0.1014734876,0.20000000000000001,8000,,0.37275937203149379,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 0.37275937203149379, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",128,0.108695652174,0.1,0.1,0.1,0.1,0.1,0.0453385116703,0.017301227136,0.00326217258037
1.79166662693,0.0636666615804,0.1,0.20000000000000001,8000,,1.9306977288832536,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.9306977288832536, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",132,0.1,0.1,0.1,0.1,0.1,0.1,0.0357661747715,0.0225807205134,1.88211657277e-17
2.22116669019,0.110666672389,0.1,0.20000000000000001,8000,,10.0,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.20000000000000001, 'SVMR__cache_size': 8000, 'SVMR__gamma': 10.0, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",132,0.1,0.1,0.1,0.1,0.1,0.1,0.0756689876028,0.0255973138663,1.88211657277e-17
0.753500024478,0.0910000006358,0.116174875244,0.30000000000000004,8000,,1.0000000000000001e-09,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.0000000000000001e-09, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0322838888356,0.00752766128327,0.0358097580981
0.696500023206,0.0838333368301,0.116174875244,0.30000000000000004,8000,,5.1794746792312025e-09,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 5.1794746792312025e-09, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0250981637092,0.006361763729,0.0358097580981
0.732166608175,0.0833334128062,0.116174875244,0.30000000000000004,8000,,2.6826957952797272e-08,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 2.6826957952797272e-08, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0328604265023,0.00647217649716,0.0358097580981
0.725833376249,0.0651667515437,0.116174875244,0.30000000000000004,8000,,1.389495494373136e-07,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.389495494373136e-07, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.017610715788,0.0235401127599,0.0358097580981
0.70849998792,0.0855000019073,0.116174875244,0.30000000000000004,8000,,7.196856730011529e-07,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 7.196856730011529e-07, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.0157135888711,0.0121621165894,0.0358097580981
0.708833376567,0.0786666472753,0.116174875244,0.30000000000000004,8000,,3.7275937203149381e-06,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 3.7275937203149381e-06, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.028939108368,0.00975813850471,0.0358097580981
0.736999988556,0.0795000394185,0.116174875244,0.30000000000000004,8000,,1.9306977288832496e-05,rbf,40000,"{'SVMR__class_weight': None, 'SVMR__C': 0.30000000000000004, 'SVMR__cache_size': 8000, 'SVMR__gamma': 1.9306977288832496e-05, 'SVMR__kernel': 'rbf', 'SVMR__max_iter': 40000}",52,0.195454545455,0.1,0.1,0.1,0.1,0.1,0.02667714672,0.00599307466,0.0358097580981
