mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate,param_MLP__solver,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,std_fit_time,std_score_time,std_test_score
1.77549997965,0.0116666952769,0.868313611231,logistic,3.1622776601683791,"(500,)",constant,adam,"{'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683791}",203,0.843229615541,0.866932102985,0.838245614035,0.852671451356,0.89023239918,0.92030758715,0.644534637996,0.00205485556864,0.0286624075747
1.98166668415,0.0131666262945,0.413653809325,logistic,3.1622776601683791,"(125, 125)",constant,adam,"{'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683791}",312,0.173517786561,0.580909090909,0.460822510823,0.202272727273,0.445216450216,0.625064935065,1.50254619744,0.0102536961324,0.172506879469
1.9528333346,0.0161667664846,0.384543531192,logistic,3.1622776601683791,"(250, 250)",constant,adam,"{'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683791}",317,0.352493882929,0.281818181818,0.506666666667,0.306731601732,0.385281385281,0.476017316017,0.789658010014,0.00853264914833,0.0826253422498
4.49616666635,0.0298333565394,0.355728281377,logistic,3.1622776601683791,"(500, 500)",constant,adam,"{'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683791}",322,0.439356295878,0.638573706995,0.333181818182,0.285,0.185952380952,0.245,1.2499948803,0.0134710893485,0.149288964897
1.53033328056,0.0151666800181,0.117986548058,logistic,3.1622776601683791,"(125, 125, 125)",constant,adam,"{'MLP__hidden_layer_sizes': (125, 125, 125), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683791}",362,0.1,0.1,0.1,0.113636363636,0.195454545455,0.1,0.507497345862,0.0067679671583,0.0347544995742
2.45633335908,0.0326666037242,0.1,logistic,3.1622776601683791,"(250, 250, 250)",constant,adam,"{'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683791}",376,0.1,0.1,0.1,0.1,0.1,0.1,1.42011999922,0.0142088115758,1.60103407241e-17
5.54166666667,0.0361666282018,0.1,logistic,3.1622776601683791,"(500, 500, 500)",constant,adam,"{'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683791}",390,0.1,0.1,0.1,0.1,0.1,0.1,1.01772976816,0.0123480063139,1.96144421212e-17
1.95866668224,0.00533334414164,0.848044759209,logistic,1.0,"(125,)",constant,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",230,0.881263930577,0.901119845067,0.751904761905,0.824201412622,0.835871496924,0.894229892914,0.839717540703,0.00179505027668,0.0517673632104
1.2929999431,0.00633339087168,0.872628510117,logistic,1.0,"(250,)",constant,adam,"{'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",196,0.847360991411,0.896048074732,0.879153565733,0.872984734564,0.810320118478,0.930332649806,0.35203832319,0.00137440385681,0.0373154810545
1.35516663392,0.00883332888285,0.872049500223,logistic,1.0,"(500,)",constant,adam,"{'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'constant', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",198,0.883966635957,0.881740715425,0.863627249943,0.812621326042,0.875708589656,0.915044429255,0.335842896826,0.00247766961431,0.0307262487613
