mean_fit_time,mean_score_time,mean_test_score,param_KNN__algorithm,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,std_fit_time,std_score_time,std_test_score
0.0198332866033,0.113999962807,0.95054911543,ball_tree,1,manhattan,17,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 17}",925,0.966097060834,0.956768056505,0.920975165186,0.929305080884,0.965213032581,0.965213032581,0.0154209532787,0.0202567146851,0.0184379341397
0.0164999564489,0.119500041008,0.953779142113,ball_tree,1,manhattan,17,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 17}",687,0.971360218729,0.96131351105,0.920975165186,0.933850535429,0.965213032581,0.970213032581,0.016810298043,0.0194400567585,0.0193484411868
0.0165000359217,0.12433330218,0.947175700334,ball_tree,1,manhattan,18,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 18}",1163,0.966097060834,0.94650489861,0.920975165186,0.934305080884,0.950141262247,0.965213032581,0.0138893947108,0.00738622791393,0.0160711567029
0.01016664505,0.124000032743,0.954042928069,ball_tree,1,manhattan,18,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 18}",673,0.976623376623,0.9620312144,0.920975165186,0.933850535429,0.960667578036,0.970213032581,0.00167497648808,0.00538518771186,0.019963285193
0.00950002670288,0.128999988238,0.945737003788,ball_tree,1,manhattan,19,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19}",1219,0.961551606288,0.956768056505,0.91642971064,0.933850535429,0.955187969925,0.950667578036,0.00150005023106,0.015427204545,0.0157850813409
0.0146665970484,0.101666688919,0.952973529144,ball_tree,1,manhattan,19,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19}",743,0.966814764183,0.96131351105,0.920975165186,0.938850535429,0.959949874687,0.970213032581,0.0118976992935,0.0196270693955,0.0174898391865
0.0283333857854,0.102833310763,0.947252574011,ball_tree,1,manhattan,20,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 20}",1149,0.966814764183,0.95631351105,0.915712007291,0.934305080884,0.955187969925,0.955213032581,0.0133624135948,0.0132842587045,0.0171535116515
0.0298333962758,0.0990000168482,0.951369937826,ball_tree,1,manhattan,20,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 20}",827,0.966814764183,0.96131351105,0.920975165186,0.938850535429,0.955187969925,0.965213032581,0.0154963623279,0.0201660198025,0.0164912190998
0.0248334010442,0.103499968847,0.944977906363,ball_tree,1,manhattan,21,uniform,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'uniform', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 21}",1261,0.962052859421,0.951768056505,0.91642971064,0.933587377535,0.955187969925,0.950905673274,0.0131455667049,0.0143845805213,0.0154417356639
0.0203332901001,0.110499978065,0.949870719868,ball_tree,1,manhattan,21,distance,"{'KNN__leaf_size': 1, 'KNN__algorithm': 'ball_tree', 'KNN__weights': 'distance', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 21}",1009,0.966814764183,0.95631351105,0.921692868535,0.938850535429,0.955187969925,0.96045112782,0.0142673808211,0.0208226785219,0.0152345290327
